"Name","Location","Data Type","EOL Comment"
"CAL_obd2_P0133_threshold3_ratio","003fc585","u8_factor_1/100","P0133 Threshold 3: With a RATIO threshold of 50% and a time threshold of 70ms\, this means that if the rich-to-lean transition is twice as slow as the lean-to-rich transition and takes more than 70ms\, it will trigger an error code."
"CAL_misc_pps_1_range","003fc586","u16_voltage_5/1023v[2]","Expected voltage range of the pedal position sensor 1."
"CAL_misc_pps_2_range","003fc58a","u16_voltage_5/1023v[2]","Expected voltage range of the pedal position sensor 2."
"CAL_obd2_P0116_threshold","003fc59f","u8_temp_5/8-40c",""
"CAL_obd2_P0453_threshold","003fc5f0","u16_voltage_5/1023v",""
"CAL_obd2_P0452_threshold","003fc5f2","u16_voltage_5/1023v",""
"CAL_obd2_P0116_min_engine_runtime","003fc5f4","u16_time_s",""
"CAL_obd2_P0463_threshold","003fc5f6","u16_voltage_5/1023v",""
"CAL_obd2_P0462_threshold","003fc5f8","u16_voltage_5/1023v",""
"CAL_obd2_P0238_threshold","003fc620","u16_voltage_5/1023v",""
"CAL_obd2_P0237_threshold","003fc622","u16_voltage_5/1023v",""
"CAL_obd2_P0128_threshold","003fc62e","u8_temp_5/8-40c",""
"CAL_misc_tps_1_range","003fc65c","u16_voltage_5/1023v[2]","Expected voltage range of the throttle position sensor 1."
"CAL_misc_tps_2_range","003fc660","u16_voltage_5/1023v[2]","Expected voltage range of the throttle position sensor 2."
"CAL_misc_use_tpms","003fc669","uint8_t","Tyre pressure management system: 0 = no module\, 1 = module present."
"CAL_obd2_P0106","003fc8d1","u8_obd2level","Manifold Absolute Pressure/Barometric Pressure Circuit Range/Performance Problem"
"CAL_obd2_P0107","003fc8d2","u8_obd2level","Manifold Absolute Pressure/Barometric Pressure Circuit Low Input"
"CAL_obd2_P0108","003fc8d3","u8_obd2level","Manifold Absolute Pressure/Barometric Pressure Circuit High Input"
"CAL_obd2_P0111","003fc8d5","u8_obd2level","Intake Air Temperature Circuit Range/Performance Problem"
"CAL_obd2_P0112","003fc8d6","u8_obd2level","Intake Air Temperature Circuit Low Input"
"CAL_obd2_P0113","003fc8d7","u8_obd2level","Intake Air Temperature Circuit High Input"
"CAL_obd2_P0116","003fc8d9","u8_obd2level","Engine Coolant Temperature Circuit Range/Performance Problem"
"CAL_obd2_P0117","003fc8da","u8_obd2level","Engine Coolant Temperature Circuit Low Input"
"CAL_obd2_P0118","003fc8db","u8_obd2level","Engine Coolant Temperature Circuit High Input"
"CAL_obd2_P0122","003fc8de","u8_obd2level","Throttle Position Sensor/Switch A Circuit Low Input"
"CAL_obd2_P0123","003fc8df","u8_obd2level","Throttle Position Sensor/Switch A Circuit High Input"
"CAL_obd2_P0128","003fc8e1","u8_obd2level","Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)"
"CAL_obd2_P0131","003fc8e2","u8_obd2level","O2 Sensor Circuit Low Voltage (Pre Catalyst)"
"CAL_obd2_P0132","003fc8e3","u8_obd2level","O2 Sensor Circuit High Voltage (Pre Catalyst)"
"CAL_obd2_P0133","003fc8e4","u8_obd2level","O2 Sensor Circuit Slow Response (Pre Catalyst)"
"CAL_obd2_P0134","003fc8e5","u8_obd2level","O2 Sensor Circuit No Activity Detected (Pre Catalyst)"
"CAL_obd2_P0135","003fc8e6","u8_obd2level","O2 Sensor Heater Circuit (Pre Catalyst)"
"CAL_obd2_P0137","003fc8e8","u8_obd2level","O2 Sensor Circuit Low Voltage (Post Catalyst)"
"CAL_obd2_P0138","003fc8e9","u8_obd2level","O2 Sensor Circuit High Voltage (Post Catalyst)"
"CAL_obd2_P0139","003fc8ea","u8_obd2level","O2 Sensor Circuit Slow Response (Post Catalyst)"
"CAL_obd2_P0140","003fc8eb","u8_obd2level","O2 Sensor Circuit No Activity Detected (Post Catalyst)"
"CAL_obd2_P0141","003fc8ec","u8_obd2level","O2 Sensor Heater Circuit (Post Catalyst)"
"CAL_obd2_P0102","003fc8ed","u8_obd2level","Mass or Volume Air Flow Circuit Low Input"
"CAL_obd2_P0103","003fc8ee","u8_obd2level","Mass or Volume Air Flow Circuit High Input"
"CAL_obd2_P0101","003fc8ef","u8_obd2level","Mass or Volume Air Flow Circuit Range/Performance Problem"
"CAL_obd2_P2122","003fc8f0","u8_obd2level","Pedal Position Sensor D Circuit Low"
"CAL_obd2_P2123","003fc8f1","u8_obd2level","Pedal Position Sensor D Circuit High"
"CAL_obd2_P2127","003fc8f2","u8_obd2level","Pedal Position Sensor E Circuit Low"
"CAL_obd2_P2128","003fc8f3","u8_obd2level","Pedal Position Sensor E Circuit High"
"CAL_obd2_P0222","003fc8f4","u8_obd2level","Throttle Position Sensor B Circuit Low"
"CAL_obd2_P0223","003fc8f5","u8_obd2level","Throttle Position Sensor B Circuit High"
"CAL_obd2_P2135","003fc8f6","u8_obd2level","Throttle Position Sensor A/B Voltage Correlation"
"CAL_obd2_P0638","003fc8f7","u8_obd2level","Throttle Actuator Control Range/Performance"
"CAL_obd2_P0171","003fc8fa","u8_obd2level","System Too Lean"
"CAL_obd2_P0172","003fc8fb","u8_obd2level","System Too Rich"
"CAL_obd2_P0076","003fc8fd","u8_obd2level","Intake Valve Control Solenoid Circuit Low"
"CAL_obd2_P0077","003fc8fe","u8_obd2level","Intake Valve Control Solenoid Circuit High"
"CAL_obd2_P0201","003fc8ff","u8_obd2level","Injector Circuit/Open - Cylinder 1"
"CAL_obd2_P0202","003fc900","u8_obd2level","Injector Circuit/Open - Cylinder 2"
"CAL_obd2_P0203","003fc901","u8_obd2level","Injector Circuit/Open - Cylinder 3"
"CAL_obd2_P0204","003fc902","u8_obd2level","Injector Circuit/Open - Cylinder 4"
"CAL_obd2_P0205","003fc903","u8_obd2level","Injector Circuit/Open - Extra Injector"
"CAL_obd2_P0237","003fc904","u8_obd2level","Supercharger Boost Sensor A Circuit Low"
"CAL_obd2_P0238","003fc905","u8_obd2level","Supercharger Boost Sensor A Circuit High"
"CAL_obd2_P0627","003fc909","u8_obd2level","Fuel Pump Control Circuit/Open"
"CAL_obd2_P0351","003fc90a","u8_obd2level","Ignition Coil A Primary/Secondary Circuit"
"CAL_obd2_P0352","003fc90b","u8_obd2level","Ignition Coil B Primary/Secondary Circuit"
"CAL_obd2_P0353","003fc90c","u8_obd2level","Ignition Coil C Primary/Secondary Circuit"
"CAL_obd2_P0354","003fc90d","u8_obd2level","Ignition Coil D Primary/Secondary Circuit"
"CAL_obd2_P0768","003fc90f","u8_obd2level","Shift Solenoid D Electrical"
"CAL_obd2_P0301","003fc910","u8_obd2level","Cylinder 1 Misfire Detected"
"CAL_obd2_P0302","003fc911","u8_obd2level","Cylinder 2 Misfire Detected"
"CAL_obd2_P0303","003fc912","u8_obd2level","Cylinder 3 Misfire Detected"
"CAL_obd2_P0304","003fc913","u8_obd2level","Cylinder 4 Misfire Detected"
"CAL_obd2_P0327","003fc91a","u8_obd2level","Knock Sensor 1 Circuit Low"
"CAL_obd2_P0328","003fc91b","u8_obd2level","Knock Sensor 1 Circuit High"
"CAL_obd2_P0335","003fc91c","u8_obd2level","Crankshaft Position Sensor A Circuit Range/Performance"
"CAL_obd2_P0340","003fc91d","u8_obd2level","Camshaft Position Sensor A Circuit"
"CAL_obd2_P1301","003fc91e","u8_obd2level","Misfire level causing emissions increase"
"CAL_obd2_P1302","003fc91f","u8_obd2level","Misfire level causing catalyst system damage"
"CAL_obd2_P0420","003fc928","u8_obd2level","Catalyst System Efficiency Below Threshold"
"CAL_obd2_P0441","003fc933","u8_obd2level","Evaporative Emission System Incorrect Purge Flow"
"CAL_obd2_P0442","003fc934","u8_obd2level","Evaporative Emission System Leak Detected (small leak)"
"CAL_obd2_P0444","003fc936","u8_obd2level","Evaporative Emission System Purge Control Valve Circuit Open"
"CAL_obd2_P0445","003fc937","u8_obd2level","Evaporative Emission System Purge Control Valve Circuit Shorted"
"CAL_obd2_P0446","003fc938","u8_obd2level","Evaporative Emission System Vent Control Circuit"
"CAL_obd2_P0447","003fc939","u8_obd2level","Evaporative Emission System Vent Control Circuit Open"
"CAL_obd2_P0448","003fc93a","u8_obd2level","Evaporative Emission System Vent Control Circuit Shorted"
"CAL_obd2_P0451","003fc93c","u8_obd2level","Evaporative Emission System Pressure Sensor/Switch Range/Performance"
"CAL_obd2_P0452","003fc93d","u8_obd2level","Evaporative Emission System Pressure Sensor/Switch Low"
"CAL_obd2_P0453","003fc93e","u8_obd2level","Evaporative Emission System Pressure Sensor/Switch High"
"CAL_obd2_P0480","003fc93f","u8_obd2level","Fan 1 Control Circuit"
"CAL_obd2_P0481","003fc940","u8_obd2level","Fan 2 Control Circuit"
"CAL_obd2_P2646","003fc941","u8_obd2level","A Rocker Arm Actuator System Performance or Stuck Off"
"CAL_obd2_P2647","003fc942","u8_obd2level","A Rocker Arm Actuator System Stuck On"
"CAL_obd2_P2648","003fc943","u8_obd2level","A Rocker Arm Actuator Control Circuit Low"
"CAL_obd2_P2649","003fc944","u8_obd2level","A Rocker Arm Actuator Control Circuit High"
"CAL_obd2_P0461","003fc946","u8_obd2level","Fuel Level Sensor A Circuit Range/Performance"
"CAL_obd2_P0462","003fc947","u8_obd2level","Fuel Level Sensor A Circuit Low"
"CAL_obd2_P0463","003fc948","u8_obd2level","Fuel Level Sensor A Circuit High"
"CAL_obd2_P0563","003fc94a","u8_obd2level","System Voltage High"
"CAL_obd2_P0562","003fc94b","u8_obd2level","System Voltage Low"
"CAL_obd2_P0646","003fc94e","u8_obd2level","A/C Clutch Relay Control Circuit Low"
"CAL_obd2_P0647","003fc94f","u8_obd2level","A/C Clutch Relay Control Circuit High"
"CAL_obd2_P1280","003fc950","u8_obd2level","Fuel System Relay Circuit"
"CAL_obd2_P0506","003fc951","u8_obd2level","Idle Air Control System RPM Lower Than Expected"
"CAL_obd2_P0507","003fc952","u8_obd2level","Idle Air Control System RPM Higher Than Expected"
"CAL_obd2_P0630","003fc958","u8_obd2level","VIN Not Programmed or Incompatible - ECU"
"CAL_obd2_P2138","003fc959","u8_obd2level","Pedal Position Sensor D/E Voltage Correlation"
"CAL_obd2_P2602","003fc95a","u8_obd2level","Coolant Pump Control Circuit Low"
"CAL_obd2_P2603","003fc95b","u8_obd2level","Coolant Pump Control Circuit High"
"CAL_obd2_P0011","003fc95c","u8_obd2level","Camshaft Position - Timing Over-Advanced or System Performance"
"CAL_obd2_P0012","003fc95d","u8_obd2level","Camshaft Position - Timing Over-Retarded"
"CAL_obd2_P0601","003fc95e","u8_obd2level","Watchdog"
"CAL_obd2_P0606","003fc95f","u8_obd2level","Checksum"
"CAL_obd2_P0455","003fc960","u8_obd2level","Evaporative Emission System Leak Detected (large leak)"
"CAL_obd2_P0456","003fc961","u8_obd2level","Evaporative Emission System Leak Detected (very small leak)"
"CAL_obd2_P0016","003fc962","u8_obd2level","Crankshaft Position - Camshaft Position Correlation Error"
"CAL_obd2_P2173","003fc963","u8_obd2level","Throttle Actuator Control System - High Airflow Detected"
"CAL_obd2_P2104","003fc964","u8_obd2level","Throttle Actuator Control System - Forced Idle"
"CAL_obd2_P2105","003fc965","u8_obd2level","Throttle Actuator Control System - Forced Engine Shutdown"
"CAL_obd2_P2106","003fc966","u8_obd2level","Throttle Actuator Control System - Forced Limited Power"
"CAL_obd2_P2107","003fc967","u8_obd2level","Throttle Actuator Control Module Processor"
"CAL_obd2_P2100","003fc968","u8_obd2level","Throttle Actuator Control Motor Circuit/Open"
"CAL_obd2_P2102","003fc969","u8_obd2level","Throttle Actuator Control Motor Circuit/Low"
"CAL_obd2_P2103","003fc96a","u8_obd2level","Throttle Actuator Control Motor Circuit/High"
"CAL_obd2_P2108","003fc96b","u8_obd2level","Throttle Actuator Control Module Performance"
"CAL_obd2_P0133_consecutive","003fca20","uint8_t","Number of consecutive occurrences before raising the trouble code."
"CAL_load_alphaN_base_X_engine_speed","003fd1d6","u8_rspeed_125/4+500rpm[16]",""
"CAL_load_alphaN_base_Y_tps","003fd1e6","u8_factor_1/255[16]",""
"CAL_load_alphaN_base","003fd1f6","u8_load_4mg/stroke[256]","Rapid changes in tps create too much turbulence to have a reliable maf information. So the ECU falls back into a traditional alphaN load calculation for a small amount of time.

An absolute tps position threshold also trigger the usage of the alphaN table.

Formula: load = BASE * (atmo_pressure / 1013mbar) * (298°K / temp_engine_air) * learned_adj

Note: temp_engine_air in Kelvin degrees."
"CAL_inj_afr_base_X_engine_speed","003fd2f6","u8_rspeed_125/4+500rpm[16]",""
"CAL_inj_afr_base_Y_engine_load","003fd306","u8_load_4mg/stroke[16]",""
"CAL_inj_afr_base","003fd316","u8_afr_1/20+5[256]","Ratio between air and fuel.

Formula:

a = (load / (AFR_BASE - afr_adj)) - evap
b = a / (efficiency * flow_rate)
c = b * adj1 * adj2 * adj3 + tip_in + tip_out + reactive
d = base + ltft_idle + (1 + stft + 2 * ltft) * c

inj_time = d"
"CAL_obd2_P0128_air_mass_factor_X_engine_load","003fd50e","u8_load_4mg/stroke[8]",""
"CAL_obd2_P0128_air_mass_factor","003fd516","u8_factor_1/255[8]","In a certain condition\, a factor is applied to the air mass calculation before being compared with the wait air mass value."
"CAL_obd2_P0128_wait_air_mass","003fd51e","u8_mass_65536mg[17]","Wait for a certain amount of air to enter the engine before evaluating whether the thermostat is stuck open with the P0128 threshold value."
"CAL_ecu_generic_VIN","003fd54c","char[17]",""
"CAL_ecu_model_name","003fd55e","char[32]",""
"CAL_ecu_unlock_magic","003fd57e","char[4]","Unlocked ECU have a read/write access through CAN-Bus (Live-Tuning)."
"CAL_ecu_CRC_stored","003fd582","uint16_t",""
